Var1,Var2,Freq
MONDO:0005404,ICD9CM:780.79,4
MONDO:0014658,ICD9CM:783.40,4
MONDO:0021013,ICD9CM:783.43,4
MONDO:0005137,ICD9CM:783.9,4
MONDO:0004730,ICD9CM:784.40,4
MONDO:0004730,ICD9CM:784.49,4
MONDO:0005638,ICD9CM:784.69,4
MONDO:0005773,ICD9CM:784.69,4
MONDO:0009763,ICD9CM:786.09,4
MONDO:0024359,ICD9CM:786.09,4
MONDO:0020418,ICD9CM:787.29,4
MONDO:0009948,ICD9CM:790.09,4
MONDO:0002909,ICD9CM:790.6,4
MONDO:0009071,ICD9CM:790.6,4
MONDO:0003634,ICD9CM:791.0,4
MONDO:0009371,ICD9CM:791.9,4
MONDO:0005204,ICD9CM:795.79,4
MONDO:0021008,ICD9CM:795.79,4
MONDO:0010028,ICD9CM:796.4,4
MONDO:0021199,ICD9CM:796.4,4
MONDO:0024236,ICD9CM:796.4,4
MONDO:0000425,ICD9CM:799.89,4
MONDO:0003847,ICD9CM:799.89,4
MONDO:0006747,ICD9CM:799.89,4
MONDO:0009026,ICD9CM:799.89,4
MONDO:0020683,ICD9CM:799.89,4
MONDO:0021166,ICD9CM:799.89,4
MONDO:0000001,ICD9CM:799.9,4
MONDO:0043543,ICD9CM:799.9,4
MONDO:0005315,ICD9CM:829,4
MONDO:0004001,ICD9CM:958.8,4
MONDO:0018741,ICD9CM:965.4,4
MONDO:0017859,ICD9CM:974.7,4
MONDO:0023305,ICD9CM:985.8,4
MONDO:0000807,ICD9CM:989.82,4
MONDO:0009280,ICD9CM:989.89,4
MONDO:0008344,ICD9CM:993.2,4
MONDO:0021811,ICD9CM:993.2,4
MONDO:0008657,ICD9CM:995.1,4
MONDO:0010481,ICD9CM:995.1,4
MONDO:0019013,ICD9CM:995.1,4
MONDO:0000795,ICD9CM:995.27,4
MONDO:0025518,ICD9CM:995.27,4
MONDO:0000776,ICD9CM:995.3,4
MONDO:0000807,ICD9CM:995.3,4
MONDO:0002497,ICD9CM:995.3,4
MONDO:0005202,ICD9CM:995.3,4
MONDO:0005902,ICD9CM:995.3,4
MONDO:0007021,ICD9CM:995.3,4
MONDO:0015622,ICD9CM:998.89,4
MONDO:0002595,ICD9CM:999.0,4
MONDO:0005315,ICD9CM:E887,4
MONDO:0005084,ICD9CM:V11.9,4
MONDO:0005271,ICD9CM:V15.09,4
MONDO:0044981,ICD9CM:V15.09,4
MONDO:0017615,ICD9CM:V17.2,4
MONDO:0018940,ICD9CM:V17.89,4
MONDO:0007748,ICD9CM:V18.19,4
MONDO:0005439,ICD9CM:V19.8,4
MONDO:0004335,ICD9CM:V47.3,4
MONDO:0002118,ICD9CM:V47.4,4
MONDO:0044967,ICD9CM:V49.1,4
MONDO:0018875,ICD9CM:V84.01,4
MONDO:0005950,ICD10CM:A02.0,3
MONDO:0000916,ICD10CM:A04.9,3
MONDO:0024608,ICD10CM:A07.8,3
MONDO:0006921,ICD10CM:A42.9,3
MONDO:0005366,ICD10CM:B18.1,3
MONDO:0005231,ICD10CM:B18.2,3
MONDO:0005639,ICD10CM:B20,3
MONDO:0005721,ICD10CM:B34.1,3
MONDO:0001405,ICD10CM:B35.6,3
MONDO:0005982,ICD10CM:B35.9,3
MONDO:0002026,ICD10CM:B37.0,3
MONDO:0005723,ICD10CM:B45.1,3
MONDO:0005757,ICD10CM:B47.0,3
MONDO:0004621,ICD10CM:C00.0,3
MONDO:0006834,ICD10CM:C00.9,3
MONDO:0004631,ICD10CM:C01,3
MONDO:0004631,ICD10CM:C02.0,3
MONDO:0004631,ICD10CM:C02.1,3
MONDO:0004631,ICD10CM:C02.3,3
MONDO:0004631,ICD10CM:C02.4,3
MONDO:0004631,ICD10CM:C02.9,3
MONDO:0005515,ICD10CM:C04.0,3
MONDO:0005515,ICD10CM:C04.1,3
MONDO:0005806,ICD10CM:C13.9,3
MONDO:0007576,ICD10CM:C15.3,3
MONDO:0007576,ICD10CM:C15.4,3
MONDO:0007576,ICD10CM:C15.5,3
MONDO:0001056,ICD10CM:C16.2,3
MONDO:0001056,ICD10CM:C16.5,3
MONDO:0001056,ICD10CM:C16.6,3
MONDO:0001056,ICD10CM:C16.9,3
MONDO:0000955,ICD10CM:C17.2,3
MONDO:0001879,ICD10CM:C21.0,3
MONDO:0007256,ICD10CM:C22.0,3
MONDO:0017631,ICD10CM:C24.9,3
MONDO:0005184,ICD10CM:C25.3,3
MONDO:0002516,ICD10CM:C26.9,3
MONDO:0008903,ICD10CM:C34.2,3
MONDO:0001340,ICD10CM:C38.0,3
MONDO:0005012,ICD10CM:C43.0,3
MONDO:0005012,ICD10CM:C43.4,3
MONDO:0005941,ICD10CM:C48.0,3
MONDO:0002087,ICD10CM:C48.1,3
MONDO:0040676,ICD10CM:C49.3,3
MONDO:0003612,ICD10CM:C57.3,3
MONDO:0001351,ICD10CM:C57.4,3
MONDO:0001421,ICD10CM:C71.1,3
MONDO:0002682,ICD10CM:C71.5,3
MONDO:0002714,ICD10CM:C72.9,3
MONDO:0021069,ICD10CM:C75.9,3
MONDO:0005438,ICD10CM:C77.9,3
MONDO:0006428,ICD10CM:C83.37,3
MONDO:0004110,ICD10CM:C91.42,3
MONDO:0009519,ICD10CM:C96.6,3
MONDO:0020519,ICD10CM:C96.6,3
MONDO:0004641,ICD10CM:D04.0,3
MONDO:0004641,ICD10CM:D04.4,3
MONDO:0002653,ICD10CM:D07.4,3
MONDO:0005815,ICD10CM:D13.7,3
MONDO:0000385,ICD10CM:D13.9,3
MONDO:0003308,ICD10CM:D19.0,3
MONDO:0036781,ICD10CM:D21.3,3
MONDO:0005073,ICD10CM:D22.9,3
MONDO:0001572,ICD10CM:D25.9,3
MONDO:0015040,ICD10CM:D46.21,3
MONDO:0015041,ICD10CM:D46.22,3
MONDO:0010627,ICD10CM:D47.9,3
MONDO:0005775,ICD10CM:D55.0,3
MONDO:0020584,ICD10CM:D55.9,3
MONDO:0016669,ICD10CM:D57.20,3
MONDO:0044348,ICD10CM:D58.2,3
MONDO:0020338,ICD10CM:D60.9,3
MONDO:0020721,ICD10CM:D64.0,3
MONDO:0002244,ICD10CM:D68.2,3
MONDO:0008560,ICD10CM:D68.51,3
MONDO:0003159,ICD10CM:D69.0,3
MONDO:0008558,ICD10CM:D69.3,3
MONDO:0006795,ICD10CM:D73.9,3
MONDO:0009692,ICD10CM:D75.81,3
MONDO:0015541,ICD10CM:D76.1,3
MONDO:0015542,ICD10CM:D76.2,3
MONDO:0024617,ICD10CM:D76.3,3
MONDO:0015977,ICD10CM:D80.1,3
MONDO:0001341,ICD10CM:D80.2,3
MONDO:0021094,ICD10CM:D84.9,3
MONDO:0011158,ICD10CM:D89.82,3
MONDO:0007681,ICD10CM:E04.0,3
MONDO:0007681,ICD10CM:E04.9,3
MONDO:0006120,ICD10CM:E07.0,3
MONDO:0001889,ICD10CM:E28.9,3
MONDO:0009876,ICD10CM:E34.3,3
MONDO:0005137,ICD10CM:E46,3
MONDO:0006873,ICD10CM:E46,3
MONDO:0006733,ICD10CM:E50.7,3
MONDO:0004574,ICD10CM:E53.1,3
MONDO:0005137,ICD10CM:E63.9,3
MONDO:0006873,ICD10CM:E63.9,3
MONDO:0015339,ICD10CM:E71.529,3
MONDO:0019222,ICD10CM:E72.10,3
MONDO:0009070,ICD10CM:E72.59,3
MONDO:0037871,ICD10CM:E72.9,3
MONDO:0037792,ICD10CM:E74.9,3
MONDO:0016088,ICD10CM:E79.1,3
MONDO:0000721,ICD10CM:E79.8,3
MONDO:0037821,ICD10CM:E80.20,3
MONDO:0037939,ICD10CM:E80.20,3
MONDO:0024431,ICD10CM:E80.7,3
MONDO:0000226,ICD10CM:E83.9,3
MONDO:0000440,ICD10CM:E87.2,3
MONDO:0043512,ICD10CM:F07.81,3
MONDO:0002039,ICD10CM:F09,3
MONDO:0005487,ICD10CM:F25.9,3
MONDO:0000693,ICD10CM:F31.81,3
MONDO:0001442,ICD10CM:F32.9,3
MONDO:0002009,ICD10CM:F33.9,3
MONDO:0002050,ICD10CM:F34.1,3
MONDO:0041086,ICD10CM:F41.8,3
MONDO:0001160,ICD10CM:F44.9,3
MONDO:0003117,ICD10CM:F45.0,3
MONDO:0002443,ICD10CM:F45.8,3
MONDO:0005582,ICD10CM:F50.81,3
MONDO:0005362,ICD10CM:F52.21,3
MONDO:0000595,ICD10CM:F52.9,3
MONDO:0001500,ICD10CM:F64.2,3
MONDO:0002903,ICD10CM:F80.0,3
MONDO:0000723,ICD10CM:F80.81,3
MONDO:0004750,ICD10CM:F80.9,3
MONDO:0001697,ICD10CM:F81.0,3
MONDO:0005489,ICD10CM:F81.0,3
MONDO:0001552,ICD10CM:F81.2,3
MONDO:0005260,ICD10CM:F84.0,3
MONDO:0005302,ICD10CM:F90.9,3
MONDO:0005084,ICD10CM:F99,3
MONDO:0024257,ICD10CM:G12.24,3
MONDO:0010096,ICD10CM:G24.01,3
MONDO:0044811,ICD10CM:G24.1,3
MONDO:0044816,ICD10CM:G24.1,3
MONDO:0044843,ICD10CM:G24.1,3
MONDO:0044817,ICD10CM:G24.2,3
MONDO:0007324,ICD10CM:G25.5,3
MONDO:0019806,ICD10CM:G31.01,3
MONDO:0022880,ICD10CM:G31.85,3
MONDO:0023310,ICD10CM:G43.409,3
MONDO:0011848,ICD10CM:G44.82,3
MONDO:0002250,ICD10CM:G45.0,3
MONDO:0005296,ICD10CM:G47.30,3
MONDO:0002443,ICD10CM:G47.63,3
MONDO:0003543,ICD10CM:G50.9,3
MONDO:0016373,ICD10CM:G51.4,3
MONDO:0017362,ICD10CM:G54.5,3
MONDO:0008409,ICD10CM:G71.09,3
MONDO:0016971,ICD10CM:G71.09,3
MONDO:0019950,ICD10CM:G71.09,3
MONDO:0016107,ICD10CM:G71.11,3
MONDO:0009715,ICD10CM:G71.12,3
MONDO:0020482,ICD10CM:G71.12,3
MONDO:0020482,ICD10CM:G71.19,3
MONDO:0021167,ICD10CM:G72.49,3
MONDO:0001292,ICD10CM:G90.9,3
MONDO:0006684,ICD10CM:G93.6,3
MONDO:0019529,ICD10CM:G95.89,3
MONDO:0043327,ICD10CM:G96.0,3
MONDO:0018102,ICD10CM:H18.50,3
MONDO:0000766,ICD10CM:H18.51,3
MONDO:0004686,ICD10CM:H18.54,3
MONDO:0001924,ICD10CM:H35.54,3
MONDO:0008136,ICD10CM:H47.033,3
MONDO:0006879,ICD10CM:H47.11,3
MONDO:0004795,ICD10CM:H60.90,3
MONDO:0005892,ICD10CM:H65.30,3
MONDO:0001920,ICD10CM:H66.40,3
MONDO:0020679,ICD10CM:H90.2,3
MONDO:0010576,ICD10CM:H90.5,3
MONDO:0020678,ICD10CM:H90.5,3
MONDO:0000988,ICD10CM:H92.10,3
MONDO:0017767,ICD10CM:I00,3
MONDO:0003767,ICD10CM:I05.1,3
MONDO:0011947,ICD10CM:I12.9,3
MONDO:0024633,ICD10CM:I12.9,3
MONDO:0006846,ICD10CM:I16.1,3
MONDO:0005356,ICD10CM:I20.1,3
MONDO:0005010,ICD10CM:I25.10,3
MONDO:0005010,ICD10CM:I25.9,3
MONDO:0009930,ICD10CM:I28.0,3
MONDO:0005025,ICD10CM:I33.9,3
MONDO:0001927,ICD10CM:I37.1,3
MONDO:0005045,ICD10CM:I42.1,3
MONDO:0019159,ICD10CM:I42.3,3
MONDO:0024643,ICD10CM:I42.9,3
MONDO:0000991,ICD10CM:I44.7,3
MONDO:0001662,ICD10CM:I45.0,3
MONDO:0001662,ICD10CM:I45.10,3
MONDO:0020803,ICD10CM:I45.4,3
MONDO:0020806,ICD10CM:I45.5,3
MONDO:0000992,ICD10CM:I45.9,3
MONDO:0020755,ICD10CM:I45.9,3
MONDO:0007263,ICD10CM:I49.9,3
MONDO:0024643,ICD10CM:I51.5,3
MONDO:0009649,ICD10CM:I67.5,3
MONDO:0005385,ICD10CM:I72.9,3
MONDO:0005386,ICD10CM:I73.9,3
MONDO:0007292,ICD10CM:I77.4,3
MONDO:0008559,ICD10CM:I82.90,3
MONDO:0000492,ICD10CM:I87.2,3
MONDO:0000945,ICD10CM:I87.2,3
MONDO:0005425,ICD10CM:I89.0,3
MONDO:0006840,ICD10CM:I89.0,3
MONDO:0005469,ICD10CM:I95.1,3
MONDO:0005468,ICD10CM:I95.9,3
MONDO:0004995,ICD10CM:I99.9,3
MONDO:0005961,ICD10CM:J01.90,3
MONDO:0020600,ICD10CM:J02.9,3
MONDO:0005812,ICD10CM:J11.1,3
MONDO:0005970,ICD10CM:J15.20,3
MONDO:0041879,ICD10CM:J15.211,3
MONDO:0003781,ICD10CM:J20.9,3
MONDO:0006314,ICD10CM:J33.0,3
MONDO:0006314,ICD10CM:J33.9,3
MONDO:0000263,ICD10CM:J37.1,3
MONDO:0004867,ICD10CM:J39.9,3
MONDO:0005990,ICD10CM:J42,3
MONDO:0015274,ICD10CM:J63.2,3
MONDO:0008346,ICD10CM:J63.4,3
MONDO:0043919,ICD10CM:J70.0,3
MONDO:0004802,ICD10CM:J82,3
MONDO:0008345,ICD10CM:J84.114,3
MONDO:0056821,ICD10CM:J84.89,3
MONDO:0008259,ICD10CM:J93.11,3
MONDO:0000265,ICD10CM:J95.4,3
MONDO:0043775,ICD10CM:J98.6,3
MONDO:0001668,ICD10CM:K03.3,3
MONDO:0001338,ICD10CM:K04.4,3
MONDO:0002508,ICD10CM:K05.00,3
MONDO:0005593,ICD10CM:K05.30,3
MONDO:0006999,ICD10CM:K08.9,3
MONDO:0006576,ICD10CM:K12.2,3
MONDO:0015496,ICD10CM:K14.8,3
MONDO:0003749,ICD10CM:K22.10,3
MONDO:0013662,ICD10CM:K22.70,3
MONDO:0001155,ICD10CM:K28.1,3
MONDO:0001155,ICD10CM:K28.7,3
MONDO:0002268,ICD10CM:K30,3
MONDO:0001427,ICD10CM:K31.82,3
MONDO:0005711,ICD10CM:K44.9,3
MONDO:0007005,ICD10CM:K51.30,3
MONDO:0006152,ICD10CM:K51.40,3
MONDO:0002202,ICD10CM:K59.02,3
MONDO:0004880,ICD10CM:K59.9,3
MONDO:0002519,ICD10CM:K60.2,3
MONDO:0001772,ICD10CM:K62.6,3
MONDO:0004522,ICD10CM:K65.4,3
MONDO:0002251,ICD10CM:K73.9,3
MONDO:0005388,ICD10CM:K74.5,3
MONDO:0005010,ICD10CM:K76.1,3
MONDO:0002155,ICD10CM:K81.1,3
MONDO:0002155,ICD10CM:K81.9,3
MONDO:0004242,ICD10CM:K92.2,3
MONDO:0020548,ICD10CM:L12.1,3
MONDO:0019337,ICD10CM:L13.9,3
MONDO:0004980,ICD10CM:L20.81,3
MONDO:0004980,ICD10CM:L20.9,3
MONDO:0024348,ICD10CM:L21.0,3
MONDO:0012295,ICD10CM:L21.1,3
MONDO:0006585,ICD10CM:L28.0,3
MONDO:0043254,ICD10CM:L28.2,3
MONDO:0024345,ICD10CM:L30.5,3
MONDO:0024349,ICD10CM:L30.5,3
MONDO:0015597,ICD10CM:L40.3,3
MONDO:0024250,ICD10CM:L41.0,3
MONDO:0013592,ICD10CM:L60.3,3
MONDO:0011438,ICD10CM:L70.2,3
MONDO:0011438,ICD10CM:L70.9,3
MONDO:0012328,ICD10CM:L72.11,3
MONDO:0006600,ICD10CM:L81.9,3
MONDO:0008188,ICD10CM:L83,3
MONDO:0016358,ICD10CM:L94.3,3
MONDO:0020576,ICD10CM:L95.9,3
MONDO:0004471,ICD10CM:M00.9,3
MONDO:0015137,ICD10CM:M04.1,3
MONDO:0013021,ICD10CM:M04.8,3
MONDO:0006630,ICD10CM:M47.9,3
MONDO:0005965,ICD10CM:M48.02,3
MONDO:0024333,ICD10CM:M54.30,3
MONDO:0021167,ICD10CM:M60.9,3
MONDO:0006862,ICD10CM:M79.1,3
MONDO:0006862,ICD10CM:M79.7,3
MONDO:0043731,ICD10CM:M89.50,3
MONDO:0004369,ICD10CM:N15.9,3
MONDO:0004375,ICD10CM:N18.9,3
MONDO:0024327,ICD10CM:N18.9,3
MONDO:0008171,ICD10CM:N20.0,3
MONDO:0002410,ICD10CM:N28.86,3
MONDO:0001446,ICD10CM:N32.81,3
MONDO:0004909,ICD10CM:N34.0,3
MONDO:0005297,ICD10CM:N34.1,3
MONDO:0002127,ICD10CM:N35.9,3
MONDO:0002127,ICD10CM:N35.919,3
MONDO:0002118,ICD10CM:N39.9,3
MONDO:0003150,ICD10CM:N50.9,3
MONDO:0005362,ICD10CM:N52.9,3
MONDO:0001551,ICD10CM:N77.0,3
MONDO:0001559,ICD10CM:N81.81,3
MONDO:0001327,ICD10CM:N81.84,3
MONDO:0003282,ICD10CM:N83.20,3
MONDO:0003282,ICD10CM:N83.209,3
MONDO:0006193,ICD10CM:N85.01,3
MONDO:0001809,ICD10CM:N85.6,3
MONDO:0002769,ICD10CM:N89.8,3
MONDO:0006274,ICD10CM:N90.0,3
MONDO:0006491,ICD10CM:N90.4,3
MONDO:0008268,ICD10CM:N94.3,3
MONDO:0021722,ICD10CM:N94.819,3
MONDO:0021124,ICD10CM:N97.9,3
MONDO:0004846,ICD10CM:O20.0,3
MONDO:0001065,ICD10CM:O26.50,3
MONDO:0017410,ICD10CM:Q04.6,3
MONDO:0018838,ICD10CM:Q04.8,3
MONDO:0008449,ICD10CM:Q05.9,3
MONDO:0007515,ICD10CM:Q13.2,3
MONDO:0007354,ICD10CM:Q14.2,3
MONDO:0018089,ICD10CM:Q20.3,3
MONDO:0017865,ICD10CM:Q22.1,3
MONDO:0009010,ICD10CM:Q25.21,3
MONDO:0016581,ICD10CM:Q25.21,3
MONDO:0009930,ICD10CM:Q25.72,3
MONDO:0020419,ICD10CM:Q25.79,3
MONDO:0019979,ICD10CM:Q60.3,3
MONDO:0020642,ICD10CM:Q61.3,3
MONDO:0020642,ICD10CM:Q61.4,3
MONDO:0000158,ICD10CM:Q65.89,3
MONDO:0015947,ICD10CM:Q80.9,3
MONDO:0003653,ICD10CM:Q82.5,3
MONDO:0012017,ICD10CM:Q85.8,3
MONDO:0015398,ICD10CM:Q87.0,3
MONDO:0015329,ICD10CM:Q87.1,3
MONDO:0006460,ICD10CM:Q89.2,3
MONDO:0000839,ICD10CM:Q89.9,3
MONDO:0018838,ICD10CM:Q93.88,3
MONDO:0002268,ICD10CM:R10.13,3
MONDO:0024290,ICD10CM:R32,3
MONDO:0000595,ICD10CM:R37,3
MONDO:0045057,ICD10CM:R41.0,3
MONDO:0001152,ICD10CM:R41.3,3
MONDO:0003227,ICD10CM:R48.3,3
MONDO:0003038,ICD10CM:R48.8,3
MONDO:0003634,ICD10CM:R80.9,3
MONDO:0000916,ICD9CM:008.5,3
MONDO:0043424,ICD9CM:009.0,3
MONDO:0040753,ICD9CM:031.0,3
MONDO:0000327,ICD9CM:031.1,3
MONDO:0043314,ICD9CM:031.1,3
MONDO:0020590,ICD9CM:031.2,3
MONDO:0020590,ICD9CM:031.8,3
MONDO:0005952,ICD9CM:034,3
MONDO:0006893,ICD9CM:038.8,3
MONDO:0024313,ICD9CM:041.10,3
MONDO:0024313,ICD9CM:041.19,3
MONDO:0020920,ICD9CM:041.4,3
MONDO:0006929,ICD9CM:041.6,3
MONDO:0023149,ICD9CM:041.83,3
MONDO:0005526,ICD9CM:041.84,3
MONDO:0007007,ICD9CM:041.84,3
MONDO:0006926,ICD9CM:041.85,3
MONDO:0043297,ICD9CM:041.85,3
MONDO:0001449,ICD9CM:049.0,3
MONDO:0041052,ICD9CM:053.19,3
MONDO:0004712,ICD9CM:054.41,3
MONDO:0015288,ICD9CM:054.42,3
MONDO:0004656,ICD9CM:056.9,3
MONDO:0025369,ICD9CM:066.1,3
MONDO:0043541,ICD9CM:077.8,3
MONDO:0043541,ICD9CM:077.99,3
MONDO:0021183,ICD9CM:079.52,3
MONDO:0001577,ICD9CM:079.6,3
MONDO:0000979,ICD9CM:103.0,3
MONDO:0001628,ICD9CM:110.1,3
MONDO:0021660,ICD9CM:110.6,3
MONDO:0000254,ICD9CM:111.8,3
MONDO:0044083,ICD9CM:111.8,3
MONDO:0045038,ICD9CM:111.8,3
MONDO:0002026,ICD9CM:112.0,3
MONDO:0044070,ICD9CM:112.89,3
MONDO:0000304,ICD9CM:117.9,3
MONDO:0042458,ICD9CM:124,3
MONDO:0024270,ICD9CM:129,3
MONDO:0007023,ICD9CM:136.8,3
MONDO:0006834,ICD9CM:140.8,3
MONDO:0004631,ICD9CM:141,3
MONDO:0004631,ICD9CM:141.3,3
MONDO:0044743,ICD9CM:142.8,3
MONDO:0004669,ICD9CM:142.9,3
MONDO:0044743,ICD9CM:142.9,3
MONDO:0005517,ICD9CM:149.0,3
MONDO:0003060,ICD9CM:156.9,3
MONDO:0017631,ICD9CM:156.9,3
MONDO:0005061,ICD9CM:162.9,3
MONDO:0005233,ICD9CM:162.9,3
MONDO:0024637,ICD9CM:171.8,3
MONDO:0004540,ICD9CM:171.9,3
MONDO:0018078,ICD9CM:171.9,3
MONDO:0024637,ICD9CM:171.9,3
MONDO:0000930,ICD9CM:172.8,3
MONDO:0004379,ICD9CM:174,3
MONDO:0006003,ICD9CM:182.8,3
MONDO:0019004,ICD9CM:189.0,3
MONDO:0044916,ICD9CM:189.0,3
MONDO:0006295,ICD9CM:189.8,3
MONDO:0005438,ICD9CM:196.9,3
MONDO:0044913,ICD9CM:198.4,3
MONDO:0004970,ICD9CM:199.1,3
MONDO:0006095,ICD9CM:199.1,3
MONDO:0041448,ICD9CM:199.1,3
MONDO:0044907,ICD9CM:199.1,3
MONDO:0018876,ICD9CM:200.4,3
MONDO:0006430,ICD9CM:200.47,3
MONDO:0005813,ICD9CM:200.7,3
MONDO:0019465,ICD9CM:200.80,3
MONDO:0004952,ICD9CM:201,3
MONDO:0004952,ICD9CM:201.9,3
MONDO:0018310,ICD9CM:202.52,3
MONDO:0018310,ICD9CM:202.58,3
MONDO:0000430,ICD9CM:202.70,3
MONDO:0018906,ICD9CM:202.80,3
MONDO:0042493,ICD9CM:202.80,3
MONDO:0044887,ICD9CM:202.80,3
MONDO:0044889,ICD9CM:202.80,3
MONDO:0044917,ICD9CM:202.80,3
MONDO:0004942,ICD9CM:202.81,3
MONDO:0020323,ICD9CM:202.82,3
MONDO:0004380,ICD9CM:202.90,3
MONDO:0015070,ICD9CM:209.69,3
MONDO:0000385,ICD9CM:211.9,3
MONDO:0003062,ICD9CM:211.9,3
MONDO:0005106,ICD9CM:214.8,3
MONDO:0044335,ICD9CM:215.8,3
MONDO:0016038,ICD9CM:215.9,3
MONDO:0044335,ICD9CM:215.9,3
MONDO:0044784,ICD9CM:215.9,3
MONDO:0001572,ICD9CM:218.9,3
MONDO:0021627,ICD9CM:228.09,3
MONDO:0000371,ICD9CM:230.0,3
MONDO:0000372,ICD9CM:230.0,3
MONDO:0021288,ICD9CM:230.0,3
MONDO:0021297,ICD9CM:230.0,3
MONDO:0021298,ICD9CM:230.0,3
MONDO:0004641,ICD9CM:232.2,3
MONDO:0004641,ICD9CM:232.6,3
MONDO:0002653,ICD9CM:233.5,3
MONDO:0005094,ICD9CM:238.1,3
MONDO:0006311,ICD9CM:238.79,3
MONDO:0016537,ICD9CM:238.79,3
MONDO:0019088,ICD9CM:238.79,3
MONDO:0044921,ICD9CM:238.79,3
MONDO:0023650,ICD9CM:238.8,3
MONDO:0005841,ICD9CM:239.2,3
MONDO:0006424,ICD9CM:239.2,3
MONDO:0020172,ICD9CM:239.2,3
MONDO:0021080,ICD9CM:239.2,3
MONDO:0021235,ICD9CM:239.2,3
MONDO:0036688,ICD9CM:239.2,3
MONDO:0001416,ICD9CM:239.5,3
MONDO:0003125,ICD9CM:239.5,3
MONDO:0021254,ICD9CM:239.5,3
MONDO:0003603,ICD9CM:239.7,3
MONDO:0021221,ICD9CM:239.7,3
MONDO:0003801,ICD9CM:239.89,3
MONDO:0036779,ICD9CM:239.89,3
MONDO:0001104,ICD9CM:242.0,3
MONDO:0015792,ICD9CM:246.8,3
MONDO:0043226,ICD9CM:253.1,3
MONDO:0043101,ICD9CM:253.9,3
MONDO:0003393,ICD9CM:254.8,3
MONDO:0043370,ICD9CM:255.41,3
MONDO:0015900,ICD9CM:255.5,3
MONDO:0023554,ICD9CM:257.2,3
MONDO:0015329,ICD9CM:259.4,3
MONDO:0000461,ICD9CM:266.2,3
MONDO:0009613,ICD9CM:266.2,3
MONDO:0010184,ICD9CM:266.2,3
MONDO:0005520,ICD9CM:268.0,3
MONDO:0005137,ICD9CM:269.9,3
MONDO:0037871,ICD9CM:270,3
MONDO:0010160,ICD9CM:270.2,3
MONDO:0010161,ICD9CM:270.2,3
MONDO:0010403,ICD9CM:270.2,3
MONDO:0040653,ICD9CM:270.2,3
MONDO:0043209,ICD9CM:270.2,3
MONDO:0010185,ICD9CM:270.8,3
MONDO:0010924,ICD9CM:270.8,3
MONDO:0019241,ICD9CM:270.8,3
MONDO:0037870,ICD9CM:270.8,3
MONDO:0040566,ICD9CM:270.8,3
MONDO:0045014,ICD9CM:270.8,3
MONDO:0045018,ICD9CM:270.8,3
MONDO:0008907,ICD9CM:271.8,3
MONDO:0011291,ICD9CM:271.8,3
MONDO:0037792,ICD9CM:271.8,3
MONDO:0045015,ICD9CM:271.8,3
MONDO:0045015,ICD9CM:271.9,3
MONDO:0015905,ICD9CM:272.4,3
MONDO:0009387,ICD9CM:272.8,3
MONDO:0045016,ICD9CM:272.8,3
MONDO:0007926,ICD9CM:273.3,3
MONDO:0008846,ICD9CM:273.8,3
MONDO:0041261,ICD9CM:276.9,3
MONDO:0037939,ICD9CM:277.1,3
MONDO:0010209,ICD9CM:277.2,3
MONDO:0037829,ICD9CM:277.2,3
MONDO:0037937,ICD9CM:277.2,3
MONDO:0017816,ICD9CM:277.39,3
MONDO:0008728,ICD9CM:277.6,3
MONDO:0009863,ICD9CM:277.6,3
MONDO:0010613,ICD9CM:277.6,3
MONDO:0013869,ICD9CM:277.6,3
MONDO:0019623,ICD9CM:277.6,3
MONDO:0043176,ICD9CM:277.6,3
MONDO:0008723,ICD9CM:277.85,3
MONDO:0017714,ICD9CM:277.85,3
MONDO:0020531,ICD9CM:277.85,3
MONDO:0010787,ICD9CM:277.87,3
MONDO:0008221,ICD9CM:277.89,3
MONDO:0009281,ICD9CM:277.89,3
MONDO:0043875,ICD9CM:277.89,3
MONDO:0045010,ICD9CM:277.89,3
MONDO:0045012,ICD9CM:277.89,3
MONDO:0001341,ICD9CM:279.01,3
MONDO:0045045,ICD9CM:279.03,3
MONDO:0020640,ICD9CM:279.49,3
MONDO:0009950,ICD9CM:282.3,3
MONDO:0044210,ICD9CM:282.46,3
MONDO:0016668,ICD9CM:282.49,3
MONDO:0044210,ICD9CM:282.49,3
MONDO:0011382,ICD9CM:282.63,3
MONDO:0016669,ICD9CM:282.63,3
MONDO:0044349,ICD9CM:282.7,3
MONDO:0015610,ICD9CM:284.89,3
MONDO:0006922,ICD9CM:285.8,3
MONDO:0020337,ICD9CM:285.8,3
MONDO:0009210,ICD9CM:286.3,3
MONDO:0013187,ICD9CM:286.3,3
MONDO:0020586,ICD9CM:286.3,3
MONDO:0019139,ICD9CM:286.52,3
MONDO:0002242,ICD9CM:286.9,3
MONDO:0009206,ICD9CM:286.9,3
MONDO:0020599,ICD9CM:286.9,3
MONDO:0044744,ICD9CM:286.9,3
MONDO:0015540,ICD9CM:288.4,3
MONDO:0004805,ICD9CM:288.8,3
MONDO:0043364,ICD9CM:288.8,3
MONDO:0002438,ICD9CM:289.0,3
MONDO:0020115,ICD9CM:289.0,3
MONDO:0006795,ICD9CM:289.50,3
MONDO:0002332,ICD9CM:289.59,3
MONDO:0042963,ICD9CM:289.59,3
MONDO:0044986,ICD9CM:289.9,3
MONDO:0010198,ICD9CM:291.1,3
MONDO:0021698,ICD9CM:291.89,3
