mid,versionedIcd
MONDO:0017204,ICD10CM:H35.359H35.359
MONDO:0002175,ICD10CM:H35.361H35.361
MONDO:0004884,ICD10CM:H35.361H35.361
MONDO:0015807,ICD10CM:H35.361H35.361
MONDO:0017204,ICD10CM:H35.361H35.361
MONDO:0002175,ICD10CM:H35.362H35.362
MONDO:0004884,ICD10CM:H35.362H35.362
MONDO:0015807,ICD10CM:H35.362H35.362
MONDO:0017204,ICD10CM:H35.362H35.362
MONDO:0002175,ICD10CM:H35.363H35.363
MONDO:0004884,ICD10CM:H35.363H35.363
MONDO:0015807,ICD10CM:H35.363H35.363
MONDO:0017204,ICD10CM:H35.363H35.363
MONDO:0002175,ICD10CM:H35.369H35.369
MONDO:0004884,ICD10CM:H35.369H35.369
MONDO:0015807,ICD10CM:H35.369H35.369
MONDO:0017204,ICD10CM:H35.369H35.369
MONDO:0002175,ICD10CM:H35.371H35.371
MONDO:0004884,ICD10CM:H35.371H35.371
MONDO:0015807,ICD10CM:H35.371H35.371
MONDO:0017204,ICD10CM:H35.371H35.371
MONDO:0002175,ICD10CM:H35.372H35.372
MONDO:0004884,ICD10CM:H35.372H35.372
MONDO:0015807,ICD10CM:H35.372H35.372
MONDO:0017204,ICD10CM:H35.372H35.372
MONDO:0002175,ICD10CM:H35.373H35.373
MONDO:0004884,ICD10CM:H35.373H35.373
MONDO:0015807,ICD10CM:H35.373H35.373
MONDO:0017204,ICD10CM:H35.373H35.373
MONDO:0002175,ICD10CM:H35.379H35.379
MONDO:0004884,ICD10CM:H35.379H35.379
MONDO:0015807,ICD10CM:H35.379H35.379
MONDO:0017204,ICD10CM:H35.379H35.379
MONDO:0004884,ICD10CM:H35.383H35.383
MONDO:0004904,ICD10CM:H35.383H35.383
MONDO:0015807,ICD10CM:H35.383H35.383
MONDO:0017204,ICD10CM:H35.383H35.383
MONDO:0001451,ICD10CM:H35.40H35.40
MONDO:0004884,ICD10CM:H35.40H35.40
MONDO:0001455,ICD10CM:H35.411H35.411
MONDO:0020248,ICD10CM:H35.411H35.411
MONDO:0001455,ICD10CM:H35.412H35.412
MONDO:0020248,ICD10CM:H35.412H35.412
MONDO:0001455,ICD10CM:H35.413H35.413
MONDO:0020248,ICD10CM:H35.413H35.413
MONDO:0001455,ICD10CM:H35.419H35.419
MONDO:0020248,ICD10CM:H35.419H35.419
MONDO:0001456,ICD10CM:H35.432H35.432
MONDO:0004884,ICD10CM:H35.432H35.432
MONDO:0001456,ICD10CM:H35.433H35.433
MONDO:0004884,ICD10CM:H35.433H35.433
MONDO:0000910,ICD10CM:H35.50H35.50
MONDO:0007471,ICD10CM:H35.50H35.50
MONDO:0007472,ICD10CM:H35.50H35.50
MONDO:0007630,ICD10CM:H35.50H35.50
MONDO:0007640,ICD10CM:H35.50H35.50
MONDO:0007740,ICD10CM:H35.50H35.50
MONDO:0007931,ICD10CM:H35.50H35.50
MONDO:0007934,ICD10CM:H35.50H35.50
MONDO:0007935,ICD10CM:H35.50H35.50
MONDO:0008246,ICD10CM:H35.50H35.50
MONDO:0008377,ICD10CM:H35.50H35.50
MONDO:0008378,ICD10CM:H35.50H35.50
MONDO:0008379,ICD10CM:H35.50H35.50
MONDO:0008381,ICD10CM:H35.50H35.50
MONDO:0008662,ICD10CM:H35.50H35.50
MONDO:0008663,ICD10CM:H35.50H35.50
MONDO:0008764,ICD10CM:H35.50H35.50
MONDO:0008765,ICD10CM:H35.50H35.50
MONDO:0008766,ICD10CM:H35.50H35.50
MONDO:0008858,ICD10CM:H35.50H35.50
MONDO:0009007,ICD10CM:H35.50H35.50
MONDO:0009235,ICD10CM:H35.50H35.50
MONDO:0009236,ICD10CM:H35.50H35.50
MONDO:0009549,ICD10CM:H35.50H35.50
MONDO:0009978,ICD10CM:H35.50H35.50
MONDO:0009979,ICD10CM:H35.50H35.50
MONDO:0009984,ICD10CM:H35.50H35.50
MONDO:0009987,ICD10CM:H35.50H35.50
MONDO:0009989,ICD10CM:H35.50H35.50
MONDO:0010169,ICD10CM:H35.50H35.50
MONDO:0010170,ICD10CM:H35.50H35.50
MONDO:0010171,ICD10CM:H35.50H35.50
MONDO:0010227,ICD10CM:H35.50H35.50
MONDO:0010259,ICD10CM:H35.50H35.50
MONDO:0010320,ICD10CM:H35.50H35.50
MONDO:0010364,ICD10CM:H35.50H35.50
MONDO:0010371,ICD10CM:H35.50H35.50
MONDO:0010374,ICD10CM:H35.50H35.50
MONDO:0010691,ICD10CM:H35.50H35.50
MONDO:0010723,ICD10CM:H35.50H35.50
MONDO:0010761,ICD10CM:H35.50H35.50
MONDO:0010775,ICD10CM:H35.50H35.50
MONDO:0010806,ICD10CM:H35.50H35.50
MONDO:0010818,ICD10CM:H35.50H35.50
MONDO:0010827,ICD10CM:H35.50H35.50
MONDO:0010828,ICD10CM:H35.50H35.50
MONDO:0010945,ICD10CM:H35.50H35.50
MONDO:0010984,ICD10CM:H35.50H35.50
MONDO:0011075,ICD10CM:H35.50H35.50
MONDO:0011137,ICD10CM:H35.50H35.50
MONDO:0011186,ICD10CM:H35.50H35.50
MONDO:0011195,ICD10CM:H35.50H35.50
MONDO:0011259,ICD10CM:H35.50H35.50
MONDO:0011272,ICD10CM:H35.50H35.50
MONDO:0011415,ICD10CM:H35.50H35.50
MONDO:0011458,ICD10CM:H35.50H35.50
MONDO:0011473,ICD10CM:H35.50H35.50
MONDO:0011558,ICD10CM:H35.50H35.50
MONDO:0011630,ICD10CM:H35.50H35.50
MONDO:0011748,ICD10CM:H35.50H35.50
MONDO:0011838,ICD10CM:H35.50H35.50
MONDO:0011935,ICD10CM:H35.50H35.50
MONDO:0011957,ICD10CM:H35.50H35.50
MONDO:0011974,ICD10CM:H35.50H35.50
MONDO:0011979,ICD10CM:H35.50H35.50
MONDO:0012024,ICD10CM:H35.50H35.50
MONDO:0012056,ICD10CM:H35.50H35.50
MONDO:0012363,ICD10CM:H35.50H35.50
MONDO:0012367,ICD10CM:H35.50H35.50
MONDO:0012463,ICD10CM:H35.50H35.50
MONDO:0012475,ICD10CM:H35.50H35.50
MONDO:0012477,ICD10CM:H35.50H35.50
MONDO:0012523,ICD10CM:H35.50H35.50
MONDO:0012525,ICD10CM:H35.50H35.50
MONDO:0012625,ICD10CM:H35.50H35.50
MONDO:0012662,ICD10CM:H35.50H35.50
MONDO:0012723,ICD10CM:H35.50H35.50
MONDO:0012733,ICD10CM:H35.50H35.50
MONDO:0012796,ICD10CM:H35.50H35.50
MONDO:0012813,ICD10CM:H35.50H35.50
MONDO:0012943,ICD10CM:H35.50H35.50
MONDO:0012968,ICD10CM:H35.50H35.50
MONDO:0012990,ICD10CM:H35.50H35.50
MONDO:0013052,ICD10CM:H35.50H35.50
MONDO:0013175,ICD10CM:H35.50H35.50
MONDO:0013231,ICD10CM:H35.50H35.50
MONDO:0013263,ICD10CM:H35.50H35.50
MONDO:0013274,ICD10CM:H35.50H35.50
MONDO:0013312,ICD10CM:H35.50H35.50
MONDO:0013314,ICD10CM:H35.50H35.50
MONDO:0013315,ICD10CM:H35.50H35.50
MONDO:0013316,ICD10CM:H35.50H35.50
MONDO:0013328,ICD10CM:H35.50H35.50
MONDO:0013395,ICD10CM:H35.50H35.50
MONDO:0013402,ICD10CM:H35.50H35.50
MONDO:0013405,ICD10CM:H35.50H35.50
MONDO:0013407,ICD10CM:H35.50H35.50
MONDO:0013413,ICD10CM:H35.50H35.50
MONDO:0013414,ICD10CM:H35.50H35.50
MONDO:0013425,ICD10CM:H35.50H35.50
MONDO:0013429,ICD10CM:H35.50H35.50
MONDO:0013436,ICD10CM:H35.50H35.50
MONDO:0013437,ICD10CM:H35.50H35.50
MONDO:0013446,ICD10CM:H35.50H35.50
MONDO:0013447,ICD10CM:H35.50H35.50
MONDO:0013449,ICD10CM:H35.50H35.50
MONDO:0013453,ICD10CM:H35.50H35.50
MONDO:0013454,ICD10CM:H35.50H35.50
MONDO:0013457,ICD10CM:H35.50H35.50
MONDO:0013468,ICD10CM:H35.50H35.50
MONDO:0013469,ICD10CM:H35.50H35.50
MONDO:0013516,ICD10CM:H35.50H35.50
MONDO:0013610,ICD10CM:H35.50H35.50
MONDO:0013611,ICD10CM:H35.50H35.50
MONDO:0013613,ICD10CM:H35.50H35.50
MONDO:0013780,ICD10CM:H35.50H35.50
MONDO:0013788,ICD10CM:H35.50H35.50
MONDO:0013935,ICD10CM:H35.50H35.50
MONDO:0014001,ICD10CM:H35.50H35.50
MONDO:0014060,ICD10CM:H35.50H35.50
MONDO:0014093,ICD10CM:H35.50H35.50
MONDO:0014145,ICD10CM:H35.50H35.50
MONDO:0014186,ICD10CM:H35.50H35.50
MONDO:0014256,ICD10CM:H35.50H35.50
MONDO:0014323,ICD10CM:H35.50H35.50
MONDO:0014345,ICD10CM:H35.50H35.50
MONDO:0014400,ICD10CM:H35.50H35.50
MONDO:0014483,ICD10CM:H35.50H35.50
MONDO:0014618,ICD10CM:H35.50H35.50
MONDO:0014653,ICD10CM:H35.50H35.50
MONDO:0014687,ICD10CM:H35.50H35.50
MONDO:0014692,ICD10CM:H35.50H35.50
MONDO:0014871,ICD10CM:H35.50H35.50
MONDO:0014920,ICD10CM:H35.50H35.50
MONDO:0016364,ICD10CM:H35.50H35.50
MONDO:0016850,ICD10CM:H35.50H35.50
MONDO:0018146,ICD10CM:H35.50H35.50
MONDO:0018147,ICD10CM:H35.50H35.50
MONDO:0018877,ICD10CM:H35.50H35.50
MONDO:0020382,ICD10CM:H35.50H35.50
MONDO:0020383,ICD10CM:H35.50H35.50
MONDO:0000910,ICD10CM:H35.51H35.51
MONDO:0001923,ICD10CM:H35.51H35.51
MONDO:0007471,ICD10CM:H35.51H35.51
MONDO:0007472,ICD10CM:H35.51H35.51
MONDO:0007630,ICD10CM:H35.51H35.51
MONDO:0007640,ICD10CM:H35.51H35.51
MONDO:0007740,ICD10CM:H35.51H35.51
MONDO:0007931,ICD10CM:H35.51H35.51
MONDO:0007934,ICD10CM:H35.51H35.51
MONDO:0007935,ICD10CM:H35.51H35.51
MONDO:0008246,ICD10CM:H35.51H35.51
MONDO:0008377,ICD10CM:H35.51H35.51
MONDO:0008378,ICD10CM:H35.51H35.51
MONDO:0008379,ICD10CM:H35.51H35.51
MONDO:0008381,ICD10CM:H35.51H35.51
MONDO:0008662,ICD10CM:H35.51H35.51
MONDO:0008663,ICD10CM:H35.51H35.51
MONDO:0008764,ICD10CM:H35.51H35.51
MONDO:0008765,ICD10CM:H35.51H35.51
MONDO:0008766,ICD10CM:H35.51H35.51
MONDO:0008858,ICD10CM:H35.51H35.51
MONDO:0009007,ICD10CM:H35.51H35.51
MONDO:0009235,ICD10CM:H35.51H35.51
MONDO:0009236,ICD10CM:H35.51H35.51
MONDO:0009549,ICD10CM:H35.51H35.51
MONDO:0009978,ICD10CM:H35.51H35.51
MONDO:0009979,ICD10CM:H35.51H35.51
MONDO:0009984,ICD10CM:H35.51H35.51
MONDO:0009987,ICD10CM:H35.51H35.51
MONDO:0009989,ICD10CM:H35.51H35.51
MONDO:0010169,ICD10CM:H35.51H35.51
MONDO:0010170,ICD10CM:H35.51H35.51
MONDO:0010171,ICD10CM:H35.51H35.51
MONDO:0010227,ICD10CM:H35.51H35.51
MONDO:0010259,ICD10CM:H35.51H35.51
MONDO:0010320,ICD10CM:H35.51H35.51
MONDO:0010364,ICD10CM:H35.51H35.51
MONDO:0010371,ICD10CM:H35.51H35.51
MONDO:0010374,ICD10CM:H35.51H35.51
MONDO:0010691,ICD10CM:H35.51H35.51
MONDO:0010723,ICD10CM:H35.51H35.51
MONDO:0010761,ICD10CM:H35.51H35.51
MONDO:0010775,ICD10CM:H35.51H35.51
MONDO:0010806,ICD10CM:H35.51H35.51
MONDO:0010818,ICD10CM:H35.51H35.51
MONDO:0010827,ICD10CM:H35.51H35.51
MONDO:0010828,ICD10CM:H35.51H35.51
MONDO:0010945,ICD10CM:H35.51H35.51
MONDO:0010984,ICD10CM:H35.51H35.51
MONDO:0011075,ICD10CM:H35.51H35.51
MONDO:0011137,ICD10CM:H35.51H35.51
MONDO:0011186,ICD10CM:H35.51H35.51
MONDO:0011195,ICD10CM:H35.51H35.51
MONDO:0011259,ICD10CM:H35.51H35.51
MONDO:0011272,ICD10CM:H35.51H35.51
MONDO:0011415,ICD10CM:H35.51H35.51
MONDO:0011458,ICD10CM:H35.51H35.51
MONDO:0011473,ICD10CM:H35.51H35.51
MONDO:0011558,ICD10CM:H35.51H35.51
MONDO:0011630,ICD10CM:H35.51H35.51
MONDO:0011748,ICD10CM:H35.51H35.51
MONDO:0011838,ICD10CM:H35.51H35.51
MONDO:0011935,ICD10CM:H35.51H35.51
MONDO:0011957,ICD10CM:H35.51H35.51
MONDO:0011974,ICD10CM:H35.51H35.51
MONDO:0011979,ICD10CM:H35.51H35.51
MONDO:0012024,ICD10CM:H35.51H35.51
MONDO:0012056,ICD10CM:H35.51H35.51
MONDO:0012363,ICD10CM:H35.51H35.51
MONDO:0012367,ICD10CM:H35.51H35.51
MONDO:0012463,ICD10CM:H35.51H35.51
MONDO:0012475,ICD10CM:H35.51H35.51
MONDO:0012477,ICD10CM:H35.51H35.51
MONDO:0012523,ICD10CM:H35.51H35.51
MONDO:0012525,ICD10CM:H35.51H35.51
MONDO:0012625,ICD10CM:H35.51H35.51
MONDO:0012662,ICD10CM:H35.51H35.51
MONDO:0012723,ICD10CM:H35.51H35.51
MONDO:0012733,ICD10CM:H35.51H35.51
MONDO:0012796,ICD10CM:H35.51H35.51
MONDO:0012813,ICD10CM:H35.51H35.51
MONDO:0012943,ICD10CM:H35.51H35.51
MONDO:0012968,ICD10CM:H35.51H35.51
MONDO:0012990,ICD10CM:H35.51H35.51
MONDO:0013052,ICD10CM:H35.51H35.51
MONDO:0013175,ICD10CM:H35.51H35.51
MONDO:0013231,ICD10CM:H35.51H35.51
MONDO:0013263,ICD10CM:H35.51H35.51
MONDO:0013274,ICD10CM:H35.51H35.51
MONDO:0013312,ICD10CM:H35.51H35.51
MONDO:0013314,ICD10CM:H35.51H35.51
MONDO:0013315,ICD10CM:H35.51H35.51
MONDO:0013316,ICD10CM:H35.51H35.51
MONDO:0013328,ICD10CM:H35.51H35.51
MONDO:0013395,ICD10CM:H35.51H35.51
MONDO:0013402,ICD10CM:H35.51H35.51
MONDO:0013405,ICD10CM:H35.51H35.51
MONDO:0013407,ICD10CM:H35.51H35.51
MONDO:0013413,ICD10CM:H35.51H35.51
MONDO:0013414,ICD10CM:H35.51H35.51
MONDO:0013425,ICD10CM:H35.51H35.51
MONDO:0013429,ICD10CM:H35.51H35.51
MONDO:0013436,ICD10CM:H35.51H35.51
MONDO:0013437,ICD10CM:H35.51H35.51
MONDO:0013446,ICD10CM:H35.51H35.51
MONDO:0013447,ICD10CM:H35.51H35.51
MONDO:0013449,ICD10CM:H35.51H35.51
MONDO:0013453,ICD10CM:H35.51H35.51
MONDO:0013454,ICD10CM:H35.51H35.51
MONDO:0013457,ICD10CM:H35.51H35.51
MONDO:0013468,ICD10CM:H35.51H35.51
MONDO:0013469,ICD10CM:H35.51H35.51
MONDO:0013516,ICD10CM:H35.51H35.51
MONDO:0013610,ICD10CM:H35.51H35.51
MONDO:0013611,ICD10CM:H35.51H35.51
MONDO:0013613,ICD10CM:H35.51H35.51
MONDO:0013780,ICD10CM:H35.51H35.51
MONDO:0013788,ICD10CM:H35.51H35.51
MONDO:0013935,ICD10CM:H35.51H35.51
MONDO:0014001,ICD10CM:H35.51H35.51
MONDO:0014060,ICD10CM:H35.51H35.51
MONDO:0014093,ICD10CM:H35.51H35.51
MONDO:0014145,ICD10CM:H35.51H35.51
MONDO:0014186,ICD10CM:H35.51H35.51
MONDO:0014256,ICD10CM:H35.51H35.51
MONDO:0014323,ICD10CM:H35.51H35.51
MONDO:0014345,ICD10CM:H35.51H35.51
MONDO:0014400,ICD10CM:H35.51H35.51
MONDO:0014483,ICD10CM:H35.51H35.51
MONDO:0014618,ICD10CM:H35.51H35.51
MONDO:0014653,ICD10CM:H35.51H35.51
MONDO:0014687,ICD10CM:H35.51H35.51
MONDO:0014692,ICD10CM:H35.51H35.51
MONDO:0014871,ICD10CM:H35.51H35.51
MONDO:0014920,ICD10CM:H35.51H35.51
MONDO:0016364,ICD10CM:H35.51H35.51
MONDO:0016850,ICD10CM:H35.51H35.51
MONDO:0018146,ICD10CM:H35.51H35.51
MONDO:0018147,ICD10CM:H35.51H35.51
MONDO:0018877,ICD10CM:H35.51H35.51
MONDO:0020382,ICD10CM:H35.51H35.51
MONDO:0020383,ICD10CM:H35.51H35.51
MONDO:0000910,ICD10CM:H35.52H35.52
MONDO:0007471,ICD10CM:H35.52H35.52
MONDO:0007472,ICD10CM:H35.52H35.52
MONDO:0007630,ICD10CM:H35.52H35.52
MONDO:0007640,ICD10CM:H35.52H35.52
MONDO:0007740,ICD10CM:H35.52H35.52
MONDO:0007931,ICD10CM:H35.52H35.52
MONDO:0007934,ICD10CM:H35.52H35.52
MONDO:0007935,ICD10CM:H35.52H35.52
MONDO:0008246,ICD10CM:H35.52H35.52
MONDO:0008377,ICD10CM:H35.52H35.52
MONDO:0008378,ICD10CM:H35.52H35.52
MONDO:0008379,ICD10CM:H35.52H35.52
MONDO:0008381,ICD10CM:H35.52H35.52
MONDO:0008662,ICD10CM:H35.52H35.52
MONDO:0008663,ICD10CM:H35.52H35.52
MONDO:0008764,ICD10CM:H35.52H35.52
MONDO:0008765,ICD10CM:H35.52H35.52
MONDO:0008766,ICD10CM:H35.52H35.52
MONDO:0008858,ICD10CM:H35.52H35.52
MONDO:0009007,ICD10CM:H35.52H35.52
MONDO:0009235,ICD10CM:H35.52H35.52
MONDO:0009236,ICD10CM:H35.52H35.52
MONDO:0009549,ICD10CM:H35.52H35.52
MONDO:0009978,ICD10CM:H35.52H35.52
MONDO:0009979,ICD10CM:H35.52H35.52
MONDO:0009984,ICD10CM:H35.52H35.52
MONDO:0009987,ICD10CM:H35.52H35.52
MONDO:0009989,ICD10CM:H35.52H35.52
MONDO:0010169,ICD10CM:H35.52H35.52
MONDO:0010170,ICD10CM:H35.52H35.52
MONDO:0010171,ICD10CM:H35.52H35.52
MONDO:0010227,ICD10CM:H35.52H35.52
MONDO:0010259,ICD10CM:H35.52H35.52
MONDO:0010320,ICD10CM:H35.52H35.52
MONDO:0010364,ICD10CM:H35.52H35.52
MONDO:0010371,ICD10CM:H35.52H35.52
MONDO:0010374,ICD10CM:H35.52H35.52
MONDO:0010691,ICD10CM:H35.52H35.52
MONDO:0010723,ICD10CM:H35.52H35.52
MONDO:0010761,ICD10CM:H35.52H35.52
MONDO:0010775,ICD10CM:H35.52H35.52
MONDO:0010806,ICD10CM:H35.52H35.52
MONDO:0010818,ICD10CM:H35.52H35.52
MONDO:0010827,ICD10CM:H35.52H35.52
MONDO:0010828,ICD10CM:H35.52H35.52
MONDO:0010945,ICD10CM:H35.52H35.52
MONDO:0010984,ICD10CM:H35.52H35.52
MONDO:0011075,ICD10CM:H35.52H35.52
MONDO:0011137,ICD10CM:H35.52H35.52
MONDO:0011186,ICD10CM:H35.52H35.52
MONDO:0011195,ICD10CM:H35.52H35.52
MONDO:0011259,ICD10CM:H35.52H35.52
MONDO:0011272,ICD10CM:H35.52H35.52
MONDO:0011415,ICD10CM:H35.52H35.52
MONDO:0011458,ICD10CM:H35.52H35.52
MONDO:0011473,ICD10CM:H35.52H35.52
MONDO:0011558,ICD10CM:H35.52H35.52
MONDO:0011630,ICD10CM:H35.52H35.52
MONDO:0011748,ICD10CM:H35.52H35.52
MONDO:0011838,ICD10CM:H35.52H35.52
MONDO:0011935,ICD10CM:H35.52H35.52
MONDO:0011957,ICD10CM:H35.52H35.52
MONDO:0011974,ICD10CM:H35.52H35.52
MONDO:0011979,ICD10CM:H35.52H35.52
MONDO:0012024,ICD10CM:H35.52H35.52
MONDO:0012056,ICD10CM:H35.52H35.52
MONDO:0012363,ICD10CM:H35.52H35.52
MONDO:0012367,ICD10CM:H35.52H35.52
MONDO:0012463,ICD10CM:H35.52H35.52
MONDO:0012475,ICD10CM:H35.52H35.52
MONDO:0012477,ICD10CM:H35.52H35.52
MONDO:0012523,ICD10CM:H35.52H35.52
MONDO:0012525,ICD10CM:H35.52H35.52
MONDO:0012625,ICD10CM:H35.52H35.52
MONDO:0012662,ICD10CM:H35.52H35.52
MONDO:0012723,ICD10CM:H35.52H35.52
MONDO:0012733,ICD10CM:H35.52H35.52
MONDO:0012796,ICD10CM:H35.52H35.52
MONDO:0012813,ICD10CM:H35.52H35.52
MONDO:0012943,ICD10CM:H35.52H35.52
MONDO:0012968,ICD10CM:H35.52H35.52
MONDO:0012990,ICD10CM:H35.52H35.52
MONDO:0013052,ICD10CM:H35.52H35.52
MONDO:0013175,ICD10CM:H35.52H35.52
MONDO:0013231,ICD10CM:H35.52H35.52
MONDO:0013263,ICD10CM:H35.52H35.52
MONDO:0013274,ICD10CM:H35.52H35.52
MONDO:0013312,ICD10CM:H35.52H35.52
MONDO:0013314,ICD10CM:H35.52H35.52
MONDO:0013315,ICD10CM:H35.52H35.52
MONDO:0013316,ICD10CM:H35.52H35.52
MONDO:0013328,ICD10CM:H35.52H35.52
MONDO:0013395,ICD10CM:H35.52H35.52
MONDO:0013402,ICD10CM:H35.52H35.52
MONDO:0013405,ICD10CM:H35.52H35.52
MONDO:0013407,ICD10CM:H35.52H35.52
MONDO:0013413,ICD10CM:H35.52H35.52
MONDO:0013414,ICD10CM:H35.52H35.52
MONDO:0013425,ICD10CM:H35.52H35.52
MONDO:0013429,ICD10CM:H35.52H35.52
MONDO:0013436,ICD10CM:H35.52H35.52
MONDO:0013437,ICD10CM:H35.52H35.52
MONDO:0013446,ICD10CM:H35.52H35.52
MONDO:0013447,ICD10CM:H35.52H35.52
MONDO:0013449,ICD10CM:H35.52H35.52
MONDO:0013453,ICD10CM:H35.52H35.52
MONDO:0013454,ICD10CM:H35.52H35.52
MONDO:0013457,ICD10CM:H35.52H35.52
MONDO:0013468,ICD10CM:H35.52H35.52
MONDO:0013469,ICD10CM:H35.52H35.52
MONDO:0013516,ICD10CM:H35.52H35.52
MONDO:0013610,ICD10CM:H35.52H35.52
MONDO:0013611,ICD10CM:H35.52H35.52
MONDO:0013613,ICD10CM:H35.52H35.52
MONDO:0013780,ICD10CM:H35.52H35.52
MONDO:0013788,ICD10CM:H35.52H35.52
MONDO:0013935,ICD10CM:H35.52H35.52
MONDO:0014001,ICD10CM:H35.52H35.52
MONDO:0014060,ICD10CM:H35.52H35.52
MONDO:0014093,ICD10CM:H35.52H35.52
MONDO:0014145,ICD10CM:H35.52H35.52
MONDO:0014186,ICD10CM:H35.52H35.52
MONDO:0014256,ICD10CM:H35.52H35.52
MONDO:0014323,ICD10CM:H35.52H35.52
MONDO:0014345,ICD10CM:H35.52H35.52
MONDO:0014400,ICD10CM:H35.52H35.52
MONDO:0014483,ICD10CM:H35.52H35.52
MONDO:0014618,ICD10CM:H35.52H35.52
MONDO:0014653,ICD10CM:H35.52H35.52
MONDO:0014687,ICD10CM:H35.52H35.52
MONDO:0014692,ICD10CM:H35.52H35.52
MONDO:0014871,ICD10CM:H35.52H35.52
MONDO:0014920,ICD10CM:H35.52H35.52
MONDO:0016364,ICD10CM:H35.52H35.52
MONDO:0016850,ICD10CM:H35.52H35.52
MONDO:0018146,ICD10CM:H35.52H35.52
MONDO:0018147,ICD10CM:H35.52H35.52
MONDO:0018877,ICD10CM:H35.52H35.52
MONDO:0020382,ICD10CM:H35.52H35.52
MONDO:0020383,ICD10CM:H35.52H35.52
MONDO:0000910,ICD10CM:H35.53H35.53
MONDO:0007471,ICD10CM:H35.53H35.53
MONDO:0007472,ICD10CM:H35.53H35.53
MONDO:0007630,ICD10CM:H35.53H35.53
MONDO:0007640,ICD10CM:H35.53H35.53
MONDO:0007740,ICD10CM:H35.53H35.53
MONDO:0007931,ICD10CM:H35.53H35.53
MONDO:0007934,ICD10CM:H35.53H35.53
MONDO:0007935,ICD10CM:H35.53H35.53
MONDO:0008246,ICD10CM:H35.53H35.53
MONDO:0008377,ICD10CM:H35.53H35.53
MONDO:0008378,ICD10CM:H35.53H35.53
MONDO:0008379,ICD10CM:H35.53H35.53
MONDO:0008381,ICD10CM:H35.53H35.53
MONDO:0008662,ICD10CM:H35.53H35.53
MONDO:0008663,ICD10CM:H35.53H35.53
MONDO:0008764,ICD10CM:H35.53H35.53
MONDO:0008765,ICD10CM:H35.53H35.53
MONDO:0008766,ICD10CM:H35.53H35.53
MONDO:0008858,ICD10CM:H35.53H35.53
MONDO:0009007,ICD10CM:H35.53H35.53
MONDO:0009235,ICD10CM:H35.53H35.53
MONDO:0009236,ICD10CM:H35.53H35.53
MONDO:0009549,ICD10CM:H35.53H35.53
MONDO:0009978,ICD10CM:H35.53H35.53
MONDO:0009979,ICD10CM:H35.53H35.53
MONDO:0009984,ICD10CM:H35.53H35.53
MONDO:0009987,ICD10CM:H35.53H35.53
MONDO:0009989,ICD10CM:H35.53H35.53
MONDO:0010169,ICD10CM:H35.53H35.53
MONDO:0010170,ICD10CM:H35.53H35.53
MONDO:0010171,ICD10CM:H35.53H35.53
MONDO:0010227,ICD10CM:H35.53H35.53
MONDO:0010259,ICD10CM:H35.53H35.53
MONDO:0010320,ICD10CM:H35.53H35.53
MONDO:0010364,ICD10CM:H35.53H35.53
MONDO:0010371,ICD10CM:H35.53H35.53
MONDO:0010374,ICD10CM:H35.53H35.53
MONDO:0010691,ICD10CM:H35.53H35.53
MONDO:0010723,ICD10CM:H35.53H35.53
MONDO:0010761,ICD10CM:H35.53H35.53
MONDO:0010775,ICD10CM:H35.53H35.53
MONDO:0010806,ICD10CM:H35.53H35.53
MONDO:0010818,ICD10CM:H35.53H35.53
MONDO:0010827,ICD10CM:H35.53H35.53
MONDO:0010828,ICD10CM:H35.53H35.53
MONDO:0010945,ICD10CM:H35.53H35.53
MONDO:0010984,ICD10CM:H35.53H35.53
MONDO:0011075,ICD10CM:H35.53H35.53
MONDO:0011137,ICD10CM:H35.53H35.53
MONDO:0011186,ICD10CM:H35.53H35.53
MONDO:0011195,ICD10CM:H35.53H35.53
MONDO:0011259,ICD10CM:H35.53H35.53
MONDO:0011272,ICD10CM:H35.53H35.53
MONDO:0011415,ICD10CM:H35.53H35.53
MONDO:0011458,ICD10CM:H35.53H35.53
MONDO:0011473,ICD10CM:H35.53H35.53
MONDO:0011558,ICD10CM:H35.53H35.53
MONDO:0011630,ICD10CM:H35.53H35.53
MONDO:0011748,ICD10CM:H35.53H35.53
MONDO:0011838,ICD10CM:H35.53H35.53
MONDO:0011935,ICD10CM:H35.53H35.53
MONDO:0011957,ICD10CM:H35.53H35.53
MONDO:0011974,ICD10CM:H35.53H35.53
MONDO:0011979,ICD10CM:H35.53H35.53
MONDO:0012024,ICD10CM:H35.53H35.53
MONDO:0012056,ICD10CM:H35.53H35.53
MONDO:0012363,ICD10CM:H35.53H35.53
MONDO:0012367,ICD10CM:H35.53H35.53
MONDO:0012463,ICD10CM:H35.53H35.53
MONDO:0012475,ICD10CM:H35.53H35.53
MONDO:0012477,ICD10CM:H35.53H35.53
MONDO:0012523,ICD10CM:H35.53H35.53
MONDO:0012525,ICD10CM:H35.53H35.53
MONDO:0012625,ICD10CM:H35.53H35.53
MONDO:0012662,ICD10CM:H35.53H35.53
MONDO:0012723,ICD10CM:H35.53H35.53
MONDO:0012733,ICD10CM:H35.53H35.53
MONDO:0012796,ICD10CM:H35.53H35.53
MONDO:0012813,ICD10CM:H35.53H35.53
MONDO:0012943,ICD10CM:H35.53H35.53
MONDO:0012968,ICD10CM:H35.53H35.53
MONDO:0012990,ICD10CM:H35.53H35.53
MONDO:0013052,ICD10CM:H35.53H35.53
